,REG,Week,HVO,Diesel,CLASS,miles,GB,IE,AT,BE,DE,DK,ES,FR,IT,NL,NO,PT,SE,CH,LU,PL,HR,SI,fuel,mpg
1948,truck45,47,310.11,0.0,HGV,1091.8880681818182,1091.8880681818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.11,16.00664740859915
1949,truck45,48,515.05,300.0,HGV,1187.8323863636363,1187.8323863636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815.05,6.625351737100624
1950,truck45,49,560.3299999999999,0.0,HGV,1141.925568181818,1141.925568181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.3299999999999,9.264712591251017
1951,truck45,50,541.03,0.0,HGV,1041.6551136363637,1041.6551136363637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541.03,8.752671562669606
1952,truck45,51,480.14,0.0,HGV,974.0090909090909,974.0090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.14,9.222170592100033
1954,truck46,2,0.0,300.01,HGV,955.6676136363636,955.6676136363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.01,14.481353893790663
1955,truck46,3,211.0,363.01,HGV,1421.0607954545455,1421.0607954545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,574.01,11.25463018346014
1956,truck46,4,581.13,272.01,HGV,1176.5835227272728,1176.5835227272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,853.14,6.269609427333414
1957,truck46,5,273.02,0.0,HGV,1033.0880681818182,1033.0880681818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.02,17.202078001174577
1958,truck46,6,313.05,563.03,HGV,1388.1892045454545,1388.1892045454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,876.0799999999999,7.203489476865179
1959,truck46,7,0.0,500.02,HGV,1231.959659090909,1231.959659090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.02,11.200750943155457
1960,truck46,8,176.79,395.07,HGV,1285.8471590909091,1285.8471590909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571.86,10.222041953400467
1962,truck46,10,490.07000000000005,0.0,HGV,719.396590909091,719.396590909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.07000000000005,6.673417364796681
1963,truck46,11,330.05,300.02,HGV,1160.019318181818,1160.019318181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.0699999999999,8.369787836578764
1964,truck46,12,271.56,225.13,HGV,1456.0653409090908,1456.0653409090908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.69,13.327033130631598
1965,truck46,13,250.09,430.32,HGV,929.4607954545454,929.4607954545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680.41,6.210097481824128
1966,truck46,14,272.0,250.0,HGV,718.1653409090909,718.1653409090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.0,6.254490947611896
1967,truck46,15,272.02,120.0,HGV,1316.8948863636363,1316.8948863636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.02,15.271472562493914
1968,truck46,16,272.09,544.21,HGV,1500.8301136363636,1500.8301136363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,816.3,8.358334890727843
1969,truck46,17,588.39,0.0,HGV,1111.1107954545455,1111.1107954545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588.39,8.584798647339275
1970,truck46,18,0.0,488.0,HGV,1407.0085227272727,1407.0085227272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488.0,13.107351178453335
1971,truck46,19,280.52,643.14,HGV,988.9267045454545,988.9267045454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,923.66,4.867321094631191
1972,truck46,20,0.0,280.01,HGV,796.9818181818182,796.9818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.01,12.939363143524096
1973,truck46,21,0.0,567.15,HGV,1183.6,1183.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.15,9.487352770871903
1974,truck46,22,0.0,480.01,HGV,1077.3698863636364,1077.3698863636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.01,10.203580064371293
1975,truck46,23,273.02,260.02,HGV,902.5085227272727,902.5085227272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.04,7.697142747420884
1976,truck46,24,290.05,250.02,HGV,1102.8573863636364,1102.8573863636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.07,9.283405735504404
1977,truck46,25,214.24,150.04,HGV,1030.1210227272727,1030.1210227272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.28,12.855558581888184
1978,truck46,26,0.0,447.09999999999997,HGV,946.0426136363636,946.0426136363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447.09999999999997,9.619313051724752
1979,truck46,27,238.93,100.04,HGV,924.1232954545454,924.1232954545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.97,12.393862796804893
1980,truck46,28,300.88,220.04,HGV,836.0136363636364,836.0136363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.92,7.295924963787845
1981,truck46,29,540.47,0.0,HGV,958.5596590909091,958.5596590909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.47,8.062794383770775
1982,truck46,30,231.0,272.0,HGV,928.527840909091,928.527840909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503.0,8.391990322621092
1983,truck46,31,0.0,285.05,HGV,935.2215909090909,935.2215909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.05,14.915283361571335
1984,truck46,32,212.07,200.01,HGV,1216.7664772727273,1216.7664772727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412.08,13.423436989576718
1985,truck46,33,494.57,215.0,HGV,1159.9085227272726,1159.9085227272726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,709.5699999999999,7.431329588462347
1986,truck46,34,0.0,50.01,HGV,465.8,465.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.01,42.34290585882824
1987,truck46,35,608.12,0.0,HGV,788.8045454545454,788.8045454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,608.12,5.896823745388171
1988,truck46,36,0.0,100.03,HGV,673.0625,673.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.03,30.58885035114466
1989,truck46,37,0.0,332.0,HGV,591.8488636363636,591.8488636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.0,8.10421144725493
1990,truck46,38,597.19,0.0,HGV,1121.7170454545455,1121.7170454545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,597.19,8.53903555513397
1991,truck46,39,430.01,200.0,HGV,793.9255681818182,793.9255681818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.01,5.728888567253985
1992,truck46,40,0.0,410.02,HGV,1323.2647727272727,1323.2647727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410.02,14.671676383219667
1993,truck46,41,544.21,0.0,HGV,554.0585227272727,554.0585227272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544.21,4.628360209450814
1994,truck46,42,300.05,50.0,HGV,881.4181818181818,881.4181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.05,11.446954384178884
1995,truck46,43,0.0,355.06,HGV,955.2948863636364,955.2948863636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.06,12.231331408631961
1996,truck46,44,344.58,250.01,HGV,1196.1306818181818,1196.1306818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594.5899999999999,9.145323216513596
1997,truck46,45,461.90999999999997,0.0,HGV,915.1903409090909,915.1903409090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.90999999999997,9.007247422448982
1998,truck46,46,250.04,246.03,HGV,1339.1181818181817,1339.1181818181817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.07,12.271961165121493
1999,truck46,47,490.13,235.0,HGV,1070.40625,1070.40625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,725.13,6.710745864965593
2000,truck46,48,0.0,587.03,HGV,1511.7943181818182,1511.7943181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587.03,11.707669168429522
2001,truck46,49,313.05,0.0,HGV,866.1744318181818,866.1744318181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.05,12.578523950628712
2002,truck46,50,448.61,272.01,HGV,877.5784090909091,877.5784090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.62,5.536274915744902
2003,truck46,51,0.0,61.11,HGV,568.7943181818182,568.7943181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.11,42.31369926269321
2004,truck47,1,0.0,100.04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.04,0.0
2005,truck47,2,434.3,700.78,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1135.08,0.0
2007,truck47,4,668.24,0.0,HGV,994.8017045454545,994.8017045454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,668.24,6.7677153133859775
2008,truck47,5,0.0,150.08,HGV,1013.4073863636363,114.09318181818182,0.0,0.0,103.0,454.9,0.0,0.0,219.60000000000002,0.0,121.81420454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.08,30.697236041270415
2009,truck47,6,733.97,296.0,HGV,1047.4272727272728,1047.4272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1029.97,4.623143052975065
2010,truck47,7,0.0,398.42,HGV,1412.571590909091,85.84204545454546,0.0,0.0,0.0,158.2,292.8,0.0,0.0,0.0,202.42954545454546,0.0,0.0,673.3,0.0,0.0,0.0,0.0,0.0,398.42,16.117859504331886
2011,truck47,8,0.0,670.28,HGV,1321.5323863636363,58.615340909090904,0.0,0.0,0.0,238.40000000000003,233.67670454545453,0.0,0.0,0.0,456.8193181818182,0.0,0.0,334.02102272727274,0.0,0.0,0.0,0.0,0.0,670.28,8.963127597905151
2012,truck47,9,343.74,355.86,HGV,1340.7886363636364,233.11647727272725,0.0,0.0,0.0,334.4721590909091,0.0,0.0,473.6,216.8,82.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699.6,8.712615511558553
2013,truck47,10,0.0,944.94,HGV,1684.5761363636361,58.2,0.0,0.0,205.4,407.40113636363634,0.0,0.0,473.7704545454545,0.0,539.8045454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,944.94,8.104466662181052
2014,truck47,11,1362.5,511.07000000000005,HGV,1489.6727272727273,1489.6727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1873.5700000000002,3.6145894141810944
2015,truck47,12,0.0,748.3,HGV,1847.0142045454545,0.0,0.0,0.0,451.0034090909091,291.09999999999997,0.0,0.0,726.3107954545454,0.0,378.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,748.3,11.221024729576436
2016,truck47,13,550.77,0.0,HGV,525.8414772727273,284.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.04147727272726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.77,4.340328415517862
2017,truck47,14,0.0,358.66,HGV,1337.071590909091,59.013636363636365,0.0,0.0,0.0,412.4,446.9,0.0,0.0,0.0,356.05795454545455,0.0,0.0,62.7,0.0,0.0,0.0,0.0,0.0,358.66,16.947660148095437
2018,truck47,15,900.33,722.51,HGV,1475.090340909091,68.1,0.0,0.0,0.0,710.5,0.0,0.0,0.0,0.0,696.490340909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1622.8400000000001,4.132196302718327
2019,truck47,16,0.0,375.56,HGV,58.84431818181818,58.84431818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.56,0.7123004751389441
2020,truck47,17,399.62,646.71,HGV,644.4,230.10000000000002,0.0,0.0,0.0,208.2,0.0,0.0,0.0,0.0,206.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1046.33,2.79978629686619
2021,truck47,18,0.0,368.45,HGV,896.1698863636364,127.5,0.0,0.0,0.0,609.1113636363636,0.0,0.0,0.0,0.0,159.55852272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.45,11.057318384309578
2022,truck47,19,194.6,0.0,HGV,694.3073863636364,118.69204545454545,0.0,0.0,0.0,402.2153409090909,0.0,0.0,0.0,0.0,173.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.6,16.2198554268955
2023,truck47,20,632.56,729.6600000000001,HGV,1525.9329545454543,58.3,0.0,242.7960227272727,0.0,952.0999999999999,0.0,0.0,0.0,0.0,272.7369318181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1362.22,5.09244361801291
2024,truck47,21,124.12,410.11,HGV,831.2892045454546,831.2892045454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534.23,7.073948561278936
2025,truck47,22,105.58,369.83,HGV,807.4017045454545,807.4017045454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.40999999999997,7.720748017536539
2026,truck47,23,0.0,818.47,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,818.47,0.0
2027,truck47,24,780.84,605.23,HGV,778.8414772727273,374.4,0.0,0.0,0.0,159.8,0.0,0.0,0.0,0.0,244.6414772727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1386.0700000000002,2.554476650829159
2028,truck47,25,101.47,366.5,HGV,1405.73125,58.43125,0.0,0.0,0.0,500.5,289.7,0.0,0.0,0.0,557.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467.97,13.655962515358892
2029,truck47,26,648.04,652.97,HGV,1476.0011363636363,58.5,0.0,0.0,0.0,961.1079545454546,147.6,0.0,0.0,0.0,308.7931818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1301.01,5.15755759449302
2030,truck47,27,180.76,311.57,HGV,1087.9642045454545,365.77102272727274,0.0,0.0,145.6,53.99318181818182,0.0,0.0,246.60000000000002,136.9,10.8,0.0,0.0,0.0,128.3,0.0,0.0,0.0,0.0,492.33,10.04607314330235
2031,truck47,28,268.08,864.5,HGV,1749.0869318181817,72.96931818181818,0.0,0.0,94.2,0.0,0.0,0.0,701.5221590909091,509.66477272727275,370.7306818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1132.58,7.020701945884016
2032,truck47,29,0.0,311.68,HGV,1158.6880681818182,58.6,0.0,0.0,0.0,533.7420454545455,0.0,0.0,277.0107954545454,74.9,10.8,0.0,0.0,0.0,203.63522727272726,0.0,0.0,0.0,0.0,311.68,16.90034727887796
2033,truck47,30,0.0,382.06,HGV,619.66875,58.1,0.0,0.0,213.2,0.0,0.0,0.0,201.3,0.0,147.06875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.06,7.373370433145319
2034,truck47,31,565.25,100.0,HGV,745.3306818181818,638.4698863636363,106.86079545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665.25,5.09333387344129
2035,truck47,32,232.15,342.27,HGV,1143.821590909091,59.800000000000004,0.0,0.0,276.7,394.5244318181818,0.0,0.0,177.3,0.0,179.3625,0.0,0.0,0.0,56.13465909090909,0.0,0.0,0.0,0.0,574.42,9.052463173663712
2036,truck47,33,650.21,0.0,HGV,1201.7948863636364,1201.7948863636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.21,8.40262025337793
2037,truck47,34,0.0,400.06,HGV,1064.2079545454544,194.2,0.0,0.0,0.0,573.9102272727273,0.0,0.0,0.0,169.89999999999998,1.0,0.0,0.0,0.0,125.19772727272726,0.0,0.0,0.0,0.0,400.06,12.093148877867185
2038,truck47,35,0.0,596.71,HGV,1143.0443181818182,320.7443181818182,0.0,0.0,120.5,0.0,0.0,0.0,480.4,0.0,221.39999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,596.71,8.708388236233986
2039,truck47,36,300.0,0.0,HGV,681.0329545454546,187.83920454545455,493.19375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,10.320123681098487
2041,truck47,38,174.8,758.3299999999999,HGV,2014.1,312.7,0.0,0.0,0.0,198.2,373.0,0.0,0.0,0.0,96.0,0.0,0.0,1034.2,0.0,0.0,0.0,0.0,0.0,933.1299999999999,9.812437569256161
2042,truck47,39,182.58,340.39,HGV,887.1409090909091,117.9,0.0,0.0,0.0,360.2,0.0,0.0,0.0,0.0,409.0409090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.97,7.711766287567338
2043,truck47,40,0.0,393.27,HGV,1089.4931818181817,163.0789772727273,0.0,0.0,118.75795454545454,0.0,0.0,0.0,210.9,0.0,596.75625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393.27,12.594233119566248
2044,truck47,41,480.24,50.02,HGV,1038.0471590909092,994.6727272727273,43.37443181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.26,8.899513086922626
2045,truck47,42,589.28,100.03,HGV,797.7335227272728,712.1039772727273,85.62954545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,689.31,5.261157375252394
2046,truck47,43,0.0,787.41,HGV,1867.5522727272728,0.0,0.0,511.6511363636364,0.0,845.7,0.0,0.0,0.0,510.20113636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,787.41,10.782261733433318
2047,truck47,44,269.4,380.12,HGV,1303.2375,506.97613636363633,0.0,0.0,0.0,293.0,0.0,0.0,0.0,0.0,503.2613636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649.52,9.121558945644477
2048,truck47,45,278.5,381.24,HGV,1041.9056818181818,388.9079545454546,0.0,0.0,0.0,333.31136363636364,0.0,0.0,0.0,0.0,319.68636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659.74,7.179490406913055
2049,truck47,46,263.48,420.02,HGV,1292.5420454545454,116.80170454545454,0.0,0.0,0.0,542.4022727272727,0.0,0.0,0.0,0.0,633.3380681818181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,683.5,8.596945819195984
2050,truck47,47,0.0,400.03,HGV,1351.4323863636364,57.7,0.0,0.0,0.0,1073.3,0.0,0.0,0.0,0.0,220.43238636363637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.03,15.358181279713683
2051,truck47,48,304.21,401.34,HGV,711.2289772727272,170.67215909090908,0.0,0.0,0.0,53.7,0.0,0.0,0.0,0.0,486.8568181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705.55,4.582681512706078
2052,truck47,49,317.64,0.0,HGV,565.340909090909,183.36420454545453,0.0,0.0,75.87386363636364,0.0,0.0,0.0,0.0,0.0,306.1028409090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.64,8.091205935679042
2053,truck47,50,0.0,821.8399999999999,HGV,1738.7119318181817,16.0,0.0,97.0,0.0,933.9568181818181,0.0,0.0,0.0,485.05511363636367,206.70000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,821.8399999999999,9.617858617394285
2054,truck47,51,0.0,362.94,HGV,967.6443181818181,0.0,0.0,0.0,0.0,452.18636363636364,0.0,0.0,0.0,0.0,515.4579545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.94,12.12045560820847
2058,truck48,10,50.21,0.0,HGV,0.3176136363636364,0.3176136363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.21,0.02875722318534881
2059,truck48,11,675.05,0.0,HGV,825.9886363636364,825.9886363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.05,5.562578594009873
2060,truck48,12,500.55,0.0,HGV,916.8017045454545,916.8017045454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.55,8.326566898445801
2061,truck48,13,500.07000000000005,0.0,HGV,1328.5960227272728,1328.5960227272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.07000000000005,12.078143245866034
2063,truck48,15,200.27,0.0,HGV,186.01988636363635,186.01988636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.27,4.22261519548042
2065,truck48,17,200.03,0.0,HGV,929.371590909091,929.371590909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.03,21.12186619864975
2066,truck48,18,245.45,0.0,HGV,427.97670454545454,427.97670454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.45,7.926749304408416
2068,truck48,20,318.81,0.0,HGV,114.68579545454546,114.68579545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.81,1.635368865022912
2072,truck48,24,105.87,0.0,HGV,290.2943181818182,290.2943181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.87,12.465326314755663
2074,truck48,26,103.4,0.0,HGV,250.38693181818184,250.38693181818184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.4,11.008525404925708
2075,truck48,27,267.45,0.0,HGV,153.25170454545454,153.25170454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.45,2.6049580912957397
2093,truck48,45,140.01,0.0,HGV,62.39375,62.39375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.01,2.0259095988679383
2098,truck48,50,315.47,0.0,HGV,163.74488636363637,163.74488636363637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.47,2.359650649661976
