DATE,LITRES,REG,Country,Type
02/01/2024,67.31,truck32,GB,HVO
02/01/2024,45.97,truck29,GB,HVO
02/01/2024,52.02,truck24,GB,HVO
02/01/2024,236.74,truck6,GB,HVO
02/01/2024,329.21,truck4,GB,HVO
02/01/2024,304.32,0,GB,HVO
02/01/2024,34.75,truck29,GB,HVO
02/01/2024,446.03,truck12,GB,HVO
02/01/2024,45.17,0,GB,HVO
02/01/2024,195.35,truck3,GB,HVO
03/01/2024,248.36,truck17,GB,HVO
03/01/2024,208.28,truck9,GB,HVO
03/01/2024,216.57,truck23,GB,HVO
03/01/2024,260.05,truck35,GB,HVO
03/01/2024,25.3,truck30,GB,HVO
03/01/2024,186.77,truck39,GB,HVO
03/01/2024,208.33,truck21,GB,HVO
03/01/2024,29.63,truck32,GB,HVO
03/01/2024,27.45,truck24,GB,HVO
03/01/2024,109.77,truck34,GB,HVO
03/01/2024,118.78,truck13,GB,HVO
03/01/2024,270.55,truck41,GB,HVO
03/01/2024,351.6,0,GB,HVO
03/01/2024,200.03,truck14,GB,HVO
03/01/2024,129.5,truck22,GB,HVO
03/01/2024,102.98,truck21,GB,HVO
03/01/2024,61.35,truck29,GB,HVO
03/01/2024,60.11,0,GB,HVO
03/01/2024,166.36,truck27,GB,HVO
04/01/2024,307.16,truck43,GB,HVO
04/01/2024,127.12,truck23,GB,HVO
04/01/2024,58.01,truck24,GB,HVO
04/01/2024,50.38,truck30,GB,HVO
04/01/2024,130.07,truck34,GB,HVO
04/01/2024,35.25,truck32,GB,HVO
04/01/2024,165.09,truck20,GB,HVO
04/01/2024,321.76,truck7,GB,HVO
04/01/2024,236.3,truck9,GB,HVO
04/01/2024,246.38,truck25,GB,HVO
04/01/2024,317.42,truck15,GB,HVO
04/01/2024,49.02,truck29,GB,HVO
04/01/2024,185.3,truck33,GB,HVO
04/01/2024,130.24,truck27,GB,HVO
04/01/2024,91.78,truck22,GB,HVO
04/01/2024,300.08,truck35,GB,HVO
04/01/2024,265.19,truck17,GB,HVO
05/01/2024,224.19,truck39,GB,HVO
05/01/2024,72.77,truck31,GB,HVO
05/01/2024,56.61,truck32,GB,HVO
05/01/2024,113.11,truck34,GB,HVO
05/01/2024,40.93,truck30,GB,HVO
05/01/2024,238.95,truck40,GB,HVO
05/01/2024,72.04,truck24,GB,HVO
05/01/2024,289.99,truck41,GB,HVO
05/01/2024,87.94,truck4,GB,HVO
05/01/2024,220.01,truck14,GB,HVO
05/01/2024,285.01,truck8,GB,HVO
05/01/2024,307.45,truck13,GB,HVO
05/01/2024,93.48,truck25,GB,HVO
05/01/2024,89.63,truck27,GB,HVO
05/01/2024,87.87,truck28,GB,HVO
05/01/2024,223.99,truck23,GB,HVO
05/01/2024,213.63,truck21,GB,HVO
05/01/2024,90.19,truck22,GB,HVO
05/01/2024,220,truck45,GB,HVO
05/01/2024,120.96,truck33,GB,HVO
05/01/2024,57.79,0,GB,HVO
07/01/2024,263.01,truck10,GB,HVO
08/01/2024,54.78,truck30,GB,HVO
08/01/2024,241.84,truck3,GB,HVO
08/01/2024,188.19,truck40,GB,HVO
08/01/2024,280.01,truck26,GB,HVO
08/01/2024,67.07,truck24,GB,HVO
08/01/2024,475.5,truck12,GB,HVO
08/01/2024,76.16,truck32,GB,HVO
08/01/2024,42.15,truck31,GB,HVO
08/01/2024,50.04,0,GB,HVO
08/01/2024,59.27,truck30,GB,HVO
08/01/2024,79.81,truck29,GB,HVO
08/01/2024,303.72,truck1,GB,HVO
08/01/2024,38.52,0,GB,HVO
08/01/2024,186.59,truck34,GB,HVO
08/01/2024,100.13,truck20,GB,HVO
08/01/2024,150.05,truck21,GB,HVO
09/01/2024,352.59,truck43,GB,HVO
09/01/2024,316.49,truck44,GB,HVO
09/01/2024,125.4,truck22,GB,HVO
09/01/2024,193.03,truck39,GB,HVO
09/01/2024,36.44,truck24,GB,HVO
09/01/2024,120.49,truck33,GB,HVO
09/01/2024,60.64,truck31,GB,HVO
09/01/2024,50.83,truck32,GB,HVO
09/01/2024,126.68,truck40,GB,HVO
09/01/2024,318.06,truck6,GB,HVO
09/01/2024,90.26,0,GB,HVO
09/01/2024,117.62,truck8,GB,HVO
09/01/2024,204.58,truck23,GB,HVO
09/01/2024,180.62,truck41,GB,HVO
09/01/2024,84.58,truck22,GB,HVO
09/01/2024,43.13,truck29,GB,HVO
09/01/2024,327.67,truck13,GB,HVO
09/01/2024,62.55,truck20,GB,HVO
09/01/2024,61.23,truck30,GB,HVO
09/01/2024,345.33,truck28,GB,HVO
09/01/2024,126.65,truck39,GB,HVO
09/01/2024,301.56,truck3,GB,HVO
10/01/2024,248.8,truck2,GB,HVO
10/01/2024,199.11,truck1,GB,HVO
10/01/2024,72.65,truck31,GB,HVO
10/01/2024,41.35,truck32,GB,HVO
10/01/2024,38.05,truck24,GB,HVO
10/01/2024,100.55,truck42,GB,HVO
10/01/2024,307.75,truck7,GB,HVO
10/01/2024,37.61,truck13,GB,HVO
10/01/2024,84.99,truck22,GB,HVO
10/01/2024,46.64,truck30,GB,HVO
10/01/2024,41.13,truck29,GB,HVO
10/01/2024,100,truck28,GB,HVO
10/01/2024,59.25,0,GB,HVO
11/01/2024,220.27,truck34,GB,HVO
11/01/2024,211.6,truck43,GB,HVO
11/01/2024,320.15,truck9,GB,HVO
11/01/2024,190.09,truck21,GB,HVO
11/01/2024,47.53,truck32,GB,HVO
11/01/2024,29.02,truck24,GB,HVO
11/01/2024,49.8,truck31,GB,HVO
11/01/2024,360,truck45,GB,HVO
11/01/2024,156.05,truck41,GB,HVO
11/01/2024,90.21,0,GB,HVO
11/01/2024,90.16,0,GB,HVO
11/01/2024,90.48,0,GB,HVO
11/01/2024,340,truck2,GB,HVO
11/01/2024,300.01,truck14,GB,HVO
11/01/2024,37.96,truck29,GB,HVO
11/01/2024,360.03,0,GB,HVO
11/01/2024,227.7,truck23,GB,HVO
11/01/2024,50.07,truck30,GB,HVO
11/01/2024,595.22,truck11,GB,HVO
11/01/2024,106.23,truck22,GB,HVO
11/01/2024,217.87,truck1,GB,HVO
11/01/2024,170.19,truck20,GB,HVO
11/01/2024,72.22,truck9,GB,HVO
12/01/2024,163.13,truck43,GB,HVO
12/01/2024,250.04,truck5,GB,HVO
12/01/2024,213.14,truck39,GB,HVO
12/01/2024,112.87,truck34,GB,HVO
12/01/2024,149.43,truck21,GB,HVO
12/01/2024,57.59,truck32,GB,HVO
12/01/2024,76.07,truck24,GB,HVO
12/01/2024,48.51,truck31,GB,HVO
12/01/2024,0,truck11,GB,HVO
12/01/2024,331.7,truck6,GB,HVO
12/01/2024,217.15,truck47,GB,HVO
12/01/2024,263.12,truck10,GB,HVO
12/01/2024,323.79,truck28,GB,HVO
12/01/2024,9.6,truck28,GB,HVO
12/01/2024,116.02,truck23,GB,HVO
12/01/2024,178.15,truck33,GB,HVO
12/01/2024,98.25,truck22,GB,HVO
12/01/2024,98.32,truck21,GB,HVO
12/01/2024,190.53,truck13,GB,HVO
12/01/2024,538.88,truck12,GB,HVO
12/01/2024,175,truck45,GB,HVO
13/01/2024,330.33,truck44,GB,HVO
14/01/2024,353.07,truck9,GB,HVO
14/01/2024,320.1,0,GB,HVO
15/01/2024,67.56,truck30,GB,HVO
15/01/2024,356.83,truck27,GB,HVO
15/01/2024,349.95,truck26,GB,HVO
15/01/2024,54.2,truck32,GB,HVO
15/01/2024,114.27,truck40,GB,HVO
15/01/2024,78.03,truck24,GB,HVO
15/01/2024,64.14,truck31,GB,HVO
15/01/2024,273.81,truck5,GB,HVO
15/01/2024,32.41,0,GB,HVO
15/01/2024,250,truck8,GB,HVO
15/01/2024,252.71,truck25,GB,HVO
15/01/2024,61.25,truck27,GB,HVO
15/01/2024,279.71,truck7,GB,HVO
15/01/2024,245.1,0,GB,HVO
15/01/2024,95.64,truck33,GB,HVO
15/01/2024,245.29,truck15,GB,HVO
15/01/2024,272.14,truck2,GB,HVO
15/01/2024,160.03,truck28,GB,HVO
15/01/2024,69.65,truck29,GB,HVO
15/01/2024,295.82,truck1,GB,HVO
15/01/2024,105.19,truck21,GB,HVO
16/01/2024,53.25,truck30,GB,HVO
16/01/2024,140.39,truck34,GB,HVO
16/01/2024,38.95,truck32,GB,HVO
16/01/2024,150.14,truck17,GB,HVO
16/01/2024,70.05,truck24,GB,HVO
16/01/2024,78.26,truck31,GB,HVO
16/01/2024,194.69,truck39,GB,HVO
16/01/2024,352.89,truck35,GB,HVO
16/01/2024,138.5,truck23,GB,HVO
16/01/2024,85.17,truck22,GB,HVO
16/01/2024,243.18,truck16,GB,HVO
16/01/2024,32.22,truck29,GB,HVO
16/01/2024,212.34,truck8,GB,HVO
16/01/2024,57.86,truck30,GB,HVO
16/01/2024,55.46,0,GB,HVO
16/01/2024,110.27,truck20,GB,HVO
16/01/2024,140.47,truck21,GB,HVO
17/01/2024,142.47,truck17,GB,HVO
17/01/2024,102.06,truck34,GB,HVO
17/01/2024,40.3,truck32,GB,HVO
17/01/2024,49.72,truck24,GB,HVO
17/01/2024,53.68,truck31,GB,HVO
17/01/2024,335.13,truck9,GB,HVO
17/01/2024,27.59,0,GB,HVO
17/01/2024,351.21,truck6,GB,HVO
17/01/2024,211,truck46,GB,HVO
17/01/2024,208.7,truck16,GB,HVO
17/01/2024,288.09,truck26,GB,HVO
17/01/2024,356.1,truck2,GB,HVO
17/01/2024,43.06,truck29,GB,HVO
17/01/2024,57.07,truck30,GB,HVO
17/01/2024,306.45,truck7,GB,HVO
17/01/2024,315.03,truck45,GB,HVO
17/01/2024,144.62,truck21,GB,HVO
17/01/2024,133.02,truck22,GB,HVO
18/01/2024,111.8,truck39,GB,HVO
18/01/2024,132.24,truck34,GB,HVO
18/01/2024,224.33,truck13,GB,HVO
18/01/2024,225.45,truck28,GB,HVO
18/01/2024,57.13,truck32,GB,HVO
18/01/2024,76.35,truck31,GB,HVO
18/01/2024,58,truck24,GB,HVO
18/01/2024,382.49,truck3,GB,HVO
18/01/2024,73.92,truck40,GB,HVO
18/01/2024,207.19,truck23,GB,HVO
18/01/2024,100.1,truck33,GB,HVO
18/01/2024,155.53,truck41,GB,HVO
18/01/2024,128.73,truck13,GB,HVO
18/01/2024,291.6,truck1,GB,HVO
18/01/2024,274.05,truck10,GB,HVO
18/01/2024,44.14,truck29,GB,HVO
18/01/2024,100.03,truck28,GB,HVO
18/01/2024,0.35,truck2,GB,HVO
18/01/2024,112.51,truck34,GB,HVO
18/01/2024,247.6,truck27,GB,HVO
18/01/2024,144.94,truck21,GB,HVO
18/01/2024,131.65,truck22,GB,HVO
19/01/2024,257.73,truck43,GB,HVO
19/01/2024,218.59,truck20,GB,HVO
19/01/2024,72.51,truck30,GB,HVO
19/01/2024,64.55,truck32,GB,HVO
19/01/2024,55.02,truck24,GB,HVO
19/01/2024,79.52,truck31,GB,HVO
19/01/2024,358.18,truck35,GB,HVO
19/01/2024,230.17,truck14,GB,HVO
19/01/2024,320.01,truck4,GB,HVO
19/01/2024,280,truck45,GB,HVO
19/01/2024,41.08,0,GB,HVO
19/01/2024,110.48,truck13,GB,HVO
19/01/2024,88.48,truck22,GB,HVO
19/01/2024,156.27,truck27,GB,HVO
19/01/2024,256.08,truck7,GB,HVO
19/01/2024,285.21,truck8,GB,HVO
19/01/2024,328.26,truck17,GB,HVO
19/01/2024,319.91,truck15,GB,HVO
20/01/2024,337.12,truck44,GB,HVO
21/01/2024,269.77,truck9,GB,HVO
22/01/2024,130.29,truck1,GB,HVO
22/01/2024,95.4,truck33,GB,HVO
22/01/2024,55.74,truck30,GB,HVO
22/01/2024,116.46,truck23,GB,HVO
22/01/2024,150.04,truck20,GB,HVO
22/01/2024,110,truck26,GB,HVO
22/01/2024,70.71,truck32,GB,HVO
22/01/2024,69.41,truck29,GB,HVO
22/01/2024,46.31,truck31,GB,HVO
22/01/2024,72,truck24,GB,HVO
22/01/2024,280.86,truck46,GB,HVO
22/01/2024,223.55,truck6,GB,HVO
22/01/2024,301.28,0,GB,HVO
22/01/2024,44.31,truck30,GB,HVO
22/01/2024,26.19,truck29,GB,HVO
22/01/2024,209.95,truck34,GB,HVO
22/01/2024,99.55,truck22,GB,HVO
22/01/2024,135.46,truck27,GB,HVO
23/01/2024,1.72,truck5,GB,HVO
23/01/2024,198.76,truck5,GB,HVO
23/01/2024,292.53,truck43,GB,HVO
23/01/2024,130.83,truck23,GB,HVO
23/01/2024,242.64,truck39,GB,HVO
23/01/2024,202.6,truck21,GB,HVO
23/01/2024,33.42,truck32,GB,HVO
23/01/2024,155.55,truck33,GB,HVO
23/01/2024,77.01,truck24,GB,HVO
23/01/2024,253.7,truck1,GB,HVO
23/01/2024,325.13,truck25,GB,HVO
23/01/2024,340.5,truck47,GB,HVO
23/01/2024,109.87,truck34,GB,HVO
23/01/2024,40.89,truck30,GB,HVO
23/01/2024,180.42,truck8,GB,HVO
23/01/2024,70.82,truck29,GB,HVO
23/01/2024,116.96,truck22,GB,HVO
23/01/2024,177.76,truck27,GB,HVO
23/01/2024,250.41,truck28,GB,HVO
24/01/2024,160,truck26,GB,HVO
24/01/2024,109.82,truck21,GB,HVO
24/01/2024,212.66,truck43,GB,HVO
24/01/2024,32.04,truck32,GB,HVO
24/01/2024,62.72,truck31,GB,HVO
24/01/2024,55.02,truck24,GB,HVO
24/01/2024,78.6,truck33,GB,HVO
24/01/2024,252.15,truck12,GB,HVO
24/01/2024,32.26,0,GB,HVO
24/01/2024,293.14,truck7,GB,HVO
24/01/2024,360.01,truck45,GB,HVO
24/01/2024,64.74,truck30,GB,HVO
24/01/2024,102.01,truck22,GB,HVO
24/01/2024,182.81,truck20,GB,HVO
24/01/2024,51.12,truck29,GB,HVO
25/01/2024,262.77,truck5,GB,HVO
25/01/2024,378.03,truck13,GB,HVO
25/01/2024,226.36,truck39,GB,HVO
25/01/2024,161.18,truck43,GB,HVO
25/01/2024,123.73,truck34,GB,HVO
25/01/2024,317.18,truck35,GB,HVO
25/01/2024,58.44,truck32,GB,HVO
25/01/2024,162.91,truck23,GB,HVO
25/01/2024,53.01,truck24,GB,HVO
25/01/2024,59.88,truck31,GB,HVO
25/01/2024,200.01,truck14,GB,HVO
25/01/2024,0,truck11,GB,HVO
25/01/2024,161.69,truck47,GB,HVO
25/01/2024,527.6,truck11,GB,HVO
25/01/2024,400.03,truck9,GB,HVO
25/01/2024,251.7,truck1,GB,HVO
25/01/2024,48.67,truck30,GB,HVO
25/01/2024,59.39,truck29,GB,HVO
25/01/2024,61.35,truck23,GB,HVO
25/01/2024,258.86,truck12,GB,HVO
25/01/2024,131.6,truck22,GB,HVO
25/01/2024,165.57,truck21,GB,HVO
25/01/2024,64.93,0,GB,HVO
26/01/2024,261.47,truck2,GB,HVO
26/01/2024,128.28,truck39,GB,HVO
26/01/2024,45.79,truck32,GB,HVO
26/01/2024,114.41,truck34,GB,HVO
26/01/2024,206.24,truck13,GB,HVO
26/01/2024,53.19,truck24,GB,HVO
26/01/2024,57.35,truck31,GB,HVO
26/01/2024,20.64,truck42,GB,HVO
26/01/2024,300.27,truck46,GB,HVO
26/01/2024,166.05,truck47,GB,HVO
26/01/2024,262.81,truck10,GB,HVO
26/01/2024,90.58,0,GB,HVO
26/01/2024,21.65,0,GB,HVO
26/01/2024,88.53,truck12,GB,HVO
26/01/2024,166.89,truck12,GB,HVO
26/01/2024,347.41,truck8,GB,HVO
26/01/2024,196.84,truck33,GB,HVO
26/01/2024,241.3,truck43,GB,HVO
26/01/2024,200.3,truck20,GB,HVO
26/01/2024,189.17,truck27,GB,HVO
26/01/2024,170.04,truck28,GB,HVO
26/01/2024,380.05,truck45,GB,HVO
26/01/2024,144.67,truck13,GB,HVO
26/01/2024,115.52,truck22,GB,HVO
29/01/2024,68.99,truck30,GB,HVO
29/01/2024,193.37,truck21,GB,HVO
29/01/2024,301.25,truck7,GB,HVO
29/01/2024,68.68,truck29,GB,HVO
29/01/2024,165.41,truck23,GB,HVO
29/01/2024,62.01,truck24,GB,HVO
29/01/2024,60.38,truck32,GB,HVO
29/01/2024,60.72,truck31,GB,HVO
29/01/2024,191.05,truck6,GB,HVO
29/01/2024,266.84,truck25,GB,HVO
29/01/2024,188.8,truck4,GB,HVO
29/01/2024,40.93,truck13,GB,HVO
29/01/2024,107.82,truck27,GB,HVO
29/01/2024,199.28,truck16,GB,HVO
29/01/2024,46.13,truck29,GB,HVO
29/01/2024,41.06,truck30,GB,HVO
29/01/2024,325.8,truck1,GB,HVO
29/01/2024,143.2,truck21,GB,HVO
29/01/2024,58.35,0,GB,HVO
29/01/2024,273.71,truck15,GB,HVO
29/01/2024,136.13,truck22,GB,HVO
30/01/2024,244.82,truck2,GB,HVO
30/01/2024,153.37,truck40,GB,HVO
30/01/2024,229.02,truck39,GB,HVO
30/01/2024,58.95,truck32,GB,HVO
30/01/2024,67.02,truck24,GB,HVO
30/01/2024,75.97,truck31,GB,HVO
30/01/2024,124.99,truck8,GB,HVO
30/01/2024,270.49,truck28,GB,HVO
30/01/2024,87.54,truck27,GB,HVO
30/01/2024,34.66,truck30,GB,HVO
30/01/2024,178.52,truck3,GB,HVO
30/01/2024,55.07,truck29,GB,HVO
30/01/2024,250.02,truck45,GB,HVO
30/01/2024,120.32,truck22,GB,HVO
30/01/2024,209.14,truck43,GB,HVO
30/01/2024,200.06,truck20,GB,HVO
31/01/2024,228.6,truck7,GB,HVO
31/01/2024,87.95,0,GB,HVO
31/01/2024,99.11,0,GB,HVO
31/01/2024,330,truck44,GB,HVO
31/01/2024,97.01,truck39,GB,HVO
31/01/2024,304.55,truck35,GB,HVO
31/01/2024,214.06,truck34,GB,HVO
31/01/2024,48.94,truck32,GB,HVO
31/01/2024,35.01,truck24,GB,HVO
31/01/2024,66.06,truck31,GB,HVO
31/01/2024,268.07,truck6,GB,HVO
31/01/2024,12.04,0,GB,HVO
31/01/2024,31.16,0,GB,HVO
31/01/2024,261.87,truck25,GB,HVO
31/01/2024,140.89,truck8,GB,HVO
31/01/2024,351.36,0,GB,HVO
31/01/2024,223.35,truck21,GB,HVO
31/01/2024,343.99,truck2,GB,HVO
31/01/2024,18.15,truck29,GB,HVO
31/01/2024,50.14,truck30,GB,HVO
31/01/2024,78.42,truck22,GB,HVO
31/01/2024,84.34,truck33,GB,HVO
31/01/2024,273.02,truck46,GB,HVO
01/02/2024,400.27,truck5,GB,HVO
01/02/2024,152.02,truck23,GB,HVO
01/02/2024,78.66,truck39,GB,HVO
01/02/2024,47.92,truck32,GB,HVO
01/02/2024,67,truck24,GB,HVO
01/02/2024,56.66,truck31,GB,HVO
01/02/2024,288.19,truck1,GB,HVO
01/02/2024,328.48,truck13,GB,HVO
01/02/2024,155.65,truck34,GB,HVO
01/02/2024,135.12,truck20,GB,HVO
01/02/2024,59.42,0,GB,HVO
01/02/2024,183.13,truck10,GB,HVO
01/02/2024,53.56,truck30,GB,HVO
01/02/2024,300.06,truck7,GB,HVO
01/02/2024,38.81,truck29,GB,HVO
01/02/2024,151.82,truck39,GB,HVO
01/02/2024,290.97,truck17,GB,HVO
01/02/2024,244.16,truck28,GB,HVO
02/02/2024,336.08,truck9,GB,HVO
02/02/2024,177.15,truck27,GB,HVO
02/02/2024,57.57,truck32,GB,HVO
02/02/2024,53.01,truck24,GB,HVO
02/02/2024,25.91,truck31,GB,HVO
02/02/2024,52.51,truck42,GB,HVO
02/02/2024,219.59,truck35,GB,HVO
02/02/2024,133.34,truck40,GB,HVO
02/02/2024,340,truck14,GB,HVO
02/02/2024,58.67,0,GB,HVO
02/02/2024,223.04,truck23,GB,HVO
02/02/2024,45.94,truck30,GB,HVO
02/02/2024,120.01,truck27,GB,HVO
02/02/2024,167.53,truck13,GB,HVO
02/02/2024,71,truck31,GB,HVO
02/02/2024,200.01,truck28,GB,HVO
02/02/2024,121.93,truck22,GB,HVO
02/02/2024,189.53,truck21,GB,HVO
05/02/2024,267.19,truck26,GB,HVO
05/02/2024,305.55,truck8,GB,HVO
05/02/2024,54.46,truck29,GB,HVO
05/02/2024,23.99,truck31,GB,HVO
05/02/2024,53.64,truck32,GB,HVO
05/02/2024,279.77,truck5,GB,HVO
05/02/2024,57.15,truck24,GB,HVO
05/02/2024,333.68,truck2,GB,HVO
05/02/2024,115.05,truck40,GB,HVO
05/02/2024,311.56,truck15,GB,HVO
05/02/2024,56.86,0,GB,HVO
05/02/2024,309.88,truck25,GB,HVO
05/02/2024,400.37,truck47,GB,HVO
05/02/2024,260.82,truck6,GB,HVO
05/02/2024,686.53,truck11,GB,HVO
05/02/2024,255.87,0,GB,HVO
05/02/2024,4.18,truck45,GB,HVO
05/02/2024,13.23,truck28,GB,HVO
05/02/2024,135.41,truck28,GB,HVO
05/02/2024,252.4,truck7,GB,HVO
05/02/2024,77.52,truck21,GB,HVO
05/02/2024,64.19,truck30,GB,HVO
05/02/2024,235.64,truck1,GB,HVO
05/02/2024,38.18,truck29,GB,HVO
06/02/2024,185.8,truck44,GB,HVO
06/02/2024,125.19,truck34,GB,HVO
06/02/2024,44.11,truck32,GB,HVO
06/02/2024,300.03,0,GB,HVO
06/02/2024,204.69,truck39,GB,HVO
06/02/2024,176.98,truck40,GB,HVO
06/02/2024,53.02,truck24,GB,HVO
06/02/2024,51.43,truck31,GB,HVO
06/02/2024,215.44,truck4,GB,HVO
06/02/2024,223.64,truck27,GB,HVO
06/02/2024,179.6,truck33,GB,HVO
06/02/2024,212.88,truck23,GB,HVO
06/02/2024,56.59,truck30,GB,HVO
06/02/2024,297.88,truck13,GB,HVO
06/02/2024,46.02,truck29,GB,HVO
06/02/2024,310.97,truck5,GB,HVO
07/02/2024,115.86,truck7,GB,HVO
07/02/2024,150.02,truck45,GB,HVO
07/02/2024,36.48,truck32,GB,HVO
07/02/2024,182.2,truck40,GB,HVO
07/02/2024,51.02,truck24,GB,HVO
07/02/2024,70.33,truck31,GB,HVO
07/02/2024,52.95,truck43,GB,HVO
07/02/2024,27.99,truck43,GB,HVO
07/02/2024,320,truck26,GB,HVO
07/02/2024,318.88,truck2,GB,HVO
07/02/2024,143.35,truck21,GB,HVO
07/02/2024,42.84,truck29,GB,HVO
07/02/2024,165.88,truck39,GB,HVO
07/02/2024,351.28,truck15,GB,HVO
07/02/2024,48.29,truck30,GB,HVO
07/02/2024,131.34,truck22,GB,HVO
07/02/2024,245.04,truck28,GB,HVO
08/02/2024,230.88,truck35,GB,HVO
08/02/2024,219.42,truck1,GB,HVO
08/02/2024,278.3,truck4,GB,HVO
08/02/2024,200.59,truck34,GB,HVO
08/02/2024,46.6,truck32,GB,HVO
08/02/2024,71.26,truck31,GB,HVO
08/02/2024,56.03,truck24,GB,HVO
08/02/2024,227.46,truck40,GB,HVO
08/02/2024,244.23,truck43,GB,HVO
08/02/2024,190.05,truck17,GB,HVO
08/02/2024,250.12,truck14,GB,HVO
08/02/2024,335.69,0,GB,HVO
08/02/2024,127.5,truck22,GB,HVO
08/02/2024,120.69,truck39,GB,HVO
08/02/2024,196.92,truck33,GB,HVO
08/02/2024,313.05,truck46,GB,HVO
08/02/2024,236.81,truck23,GB,HVO
08/02/2024,221.79,truck27,GB,HVO
08/02/2024,70.09,truck30,GB,HVO
08/02/2024,131.09,truck21,GB,HVO
09/02/2024,217.91,truck7,GB,HVO
09/02/2024,303.03,truck45,GB,HVO
09/02/2024,68.28,truck29,GB,HVO
09/02/2024,48.36,truck32,GB,HVO
09/02/2024,72,truck31,GB,HVO
09/02/2024,58.98,truck24,GB,HVO
09/02/2024,118.45,truck40,GB,HVO
09/02/2024,333.6,truck47,GB,HVO
09/02/2024,528.9,truck11,GB,HVO
09/02/2024,101.04,truck14,GB,HVO
09/02/2024,298.1,truck16,GB,HVO
09/02/2024,281.01,truck10,GB,HVO
09/02/2024,288.85,truck25,GB,HVO
09/02/2024,263.37,truck2,GB,HVO
09/02/2024,195.05,truck28,GB,HVO
09/02/2024,129.78,truck23,GB,HVO
09/02/2024,367.82,truck13,GB,HVO
09/02/2024,126.31,truck22,GB,HVO
09/02/2024,127.24,truck21,GB,HVO
10/02/2024,330.41,truck8,GB,HVO
12/02/2024,68.72,truck29,GB,HVO
12/02/2024,148,truck26,GB,HVO
12/02/2024,393.12,truck6,GB,HVO
12/02/2024,76.35,truck30,GB,HVO
12/02/2024,160.6,truck34,GB,HVO
12/02/2024,231.82,truck7,GB,HVO
12/02/2024,68.09,truck32,GB,HVO
12/02/2024,66.05,truck24,GB,HVO
12/02/2024,79.83,truck31,GB,HVO
12/02/2024,159.17,truck40,GB,HVO
12/02/2024,442.76,0,GB,HVO
12/02/2024,192.21,truck27,GB,HVO
12/02/2024,63.94,truck29,GB,HVO
12/02/2024,92.15,truck22,GB,HVO
12/02/2024,58.64,truck30,GB,HVO
12/02/2024,285.54,truck1,GB,HVO
12/02/2024,114.52,truck34,GB,HVO
12/02/2024,217.86,truck39,GB,HVO
12/02/2024,58.12,0,GB,HVO
13/02/2024,60.01,truck20,GB,HVO
13/02/2024,56.74,truck32,GB,HVO
13/02/2024,356.53,truck35,GB,HVO
13/02/2024,70,truck24,GB,HVO
13/02/2024,54.9,truck31,GB,HVO
13/02/2024,173.95,truck28,GB,HVO
13/02/2024,50.02,truck28,GB,HVO
13/02/2024,62.2,0,GB,HVO
13/02/2024,260.01,truck17,GB,HVO
13/02/2024,15.86,0,GB,HVO
13/02/2024,40.03,0,GB,HVO
13/02/2024,130.68,truck27,GB,HVO
13/02/2024,318.03,truck9,GB,HVO
13/02/2024,313.23,truck4,GB,HVO
13/02/2024,82.35,truck22,GB,HVO
13/02/2024,40.15,truck29,GB,HVO
13/02/2024,270.44,truck7,GB,HVO
13/02/2024,240.84,truck8,GB,HVO
13/02/2024,221.69,truck23,GB,HVO
13/02/2024,175.24,truck21,GB,HVO
13/02/2024,101.03,truck39,GB,HVO
13/02/2024,50.66,truck30,GB,HVO
13/02/2024,261.81,truck13,GB,HVO
14/02/2024,299.84,truck2,GB,HVO
14/02/2024,249.36,truck5,GB,HVO
14/02/2024,50,truck24,GB,HVO
14/02/2024,66.8,truck31,GB,HVO
14/02/2024,30.14,truck32,GB,HVO
14/02/2024,7.99,0,GB,HVO
14/02/2024,111.53,truck7,GB,HVO
14/02/2024,284.62,truck1,GB,HVO
14/02/2024,352.37,truck6,GB,HVO
14/02/2024,60.94,truck30,GB,HVO
14/02/2024,175.15,truck20,GB,HVO
14/02/2024,77.54,truck22,GB,HVO
14/02/2024,37.39,truck29,GB,HVO
14/02/2024,278.03,truck45,GB,HVO
14/02/2024,100.03,truck8,GB,HVO
15/02/2024,132.49,truck25,GB,HVO
15/02/2024,137.18,truck5,GB,HVO
15/02/2024,112.2,truck39,GB,HVO
15/02/2024,174.69,truck33,GB,HVO
15/02/2024,33.11,truck24,GB,HVO
15/02/2024,67.43,truck31,GB,HVO
15/02/2024,153.68,truck23,GB,HVO
15/02/2024,231.92,truck3,GB,HVO
15/02/2024,176.03,truck40,GB,HVO
15/02/2024,245.11,truck10,GB,HVO
15/02/2024,90.26,0,GB,HVO
15/02/2024,90.19,0,GB,HVO
15/02/2024,90.36,0,GB,HVO
15/02/2024,30.82,0,GB,HVO
15/02/2024,87.95,truck21,GB,HVO
15/02/2024,30.09,truck21,GB,HVO
15/02/2024,31.88,truck29,GB,HVO
15/02/2024,200.01,truck28,GB,HVO
15/02/2024,78.28,truck22,GB,HVO
15/02/2024,308.36,truck13,GB,HVO
15/02/2024,44.91,truck30,GB,HVO
16/02/2024,246.97,truck25,GB,HVO
16/02/2024,291.76,truck2,GB,HVO
16/02/2024,131.73,truck23,GB,HVO
16/02/2024,50.05,truck32,GB,HVO
16/02/2024,375.6,truck16,GB,HVO
16/02/2024,54.5,truck31,GB,HVO
16/02/2024,70.02,truck24,GB,HVO
